order_id,created_date,total_paid
399006,2017-09-12 09:16:48,30.28
399008,2017-09-11 23:08:12,24.97
399015,2017-09-11 23:02:28,400.33
399016,2017-09-11 23:18:05,46.98
399019,2017-09-11 23:30:34,51.98
399025,2017-09-11 23:54:59,31.98
399029,2017-09-12 00:10:32,296.58
399039,2017-09-12 01:01:30,411.22
399040,2017-09-14 19:01:06,349.99
399059,2017-09-12 08:45:02,98.98
399061,2017-09-12 11:02:42,26.98
399063,2017-09-12 09:53:10,28.98
399064,2017-09-12 09:19:24,189.97
399066,2017-09-12 09:23:32,30.28
399077,2017-09-12 10:04:45,64.98
399079,2017-09-12 09:50:44,617.17
399081,2017-09-12 10:00:44,109.98
399085,2017-09-12 10:39:52,909.81
399098,2017-09-12 10:58:54,210.98
399103,2017-09-12 10:48:19,50.96
399105,2017-09-12 10:39:52,44.98
399106,2017-09-12 11:03:10,206.56
399108,2017-12-27 18:52:24,220.68
399120,2017-09-12 12:35:21,8.48
399122,2017-09-12 13:30:46,275.65
399124,2017-09-12 11:27:51,16.98
399131,2017-09-13 22:51:02,192.98
399132,2017-09-12 11:40:23,178.78
399133,2017-09-12 12:02:30,74.98
399142,2017-09-12 12:06:27,153.97
399145,2017-09-12 12:12:02,33.98
399146,2017-09-12 12:33:49,60.96
399148,2017-09-12 12:32:31,3081.59
399150,2017-09-13 12:12:11,4170.95
399156,2017-09-12 12:35:35,16.98
399161,2017-09-12 13:02:11,19.99
399167,2017-09-21 15:56:16,330.16
399177,2017-09-12 13:35:01,23.98
399178,2017-09-12 13:48:04,559.99
399180,2017-09-12 19:27:36,49.27
399182,2017-09-12 13:41:57,103.98
399183,2017-09-12 14:02:48,84.98
399184,2017-09-12 14:10:21,29.98
399187,2017-09-13 11:38:05,101.98
399196,2017-09-12 14:08:00,571.17
399207,2017-09-12 17:15:23,45.98
399209,2017-09-12 15:09:14,54.98
399211,2017-09-12 17:11:21,26.98
399212,2017-09-12 15:11:55,81.98
399216,2017-09-12 15:18:33,200.16
399217,2017-09-12 15:57:20,35.97
399218,2017-09-12 15:14:58,74.98
399222,2017-09-12 15:21:44,164.98
399224,2017-09-12 19:24:50,248.58
399225,2017-09-12 15:40:07,140.57
399226,2017-09-12 15:31:16,31.97
399227,2017-09-12 15:33:02,386.97
399230,2017-09-12 15:43:45,43.98
399232,2017-09-12 15:45:15,288.78
399240,2017-09-13 18:27:37,3412.58
399243,2017-09-12 16:07:43,56.98
399244,2017-09-12 16:09:20,100.15
399245,2017-09-12 16:16:18,180.58
399246,2017-09-12 17:18:16,211.58
399247,2017-09-12 16:17:59,242.56
399265,2017-09-12 17:13:44,32.99
399266,2017-09-12 17:28:04,69.98
399275,2017-09-12 18:11:49,109.98
399277,2017-09-12 17:52:39,400.33
399279,2017-09-12 18:05:50,265.57
399300,2017-09-12 19:27:33,126.97
399305,2017-09-12 19:46:58,49.98
399317,2017-09-12 20:47:58,73.98
399318,2017-09-12 21:52:02,23.98
399320,2017-09-12 20:43:24,53.98
399322,2017-09-12 20:48:14,41.98
399330,2017-09-12 21:16:36,26.98
399331,2017-09-12 21:26:04,185.99
399342,2017-09-12 22:17:20,436.99
399357,2017-09-18 18:43:28,167.57
399369,2017-09-12 23:27:40,2212.57
399374,2017-09-12 23:31:52,112.77
399375,2017-09-22 15:21:55,4935.7
399376,2017-09-12 23:57:15,1891.59
399382,2017-09-12 23:40:25,103.98
399386,2017-09-12 23:50:04,41.97
399389,2017-09-12 23:52:28,27.98
399395,2017-09-13 00:00:54,185.99
399396,2017-09-13 00:12:02,15.98
399399,2017-09-13 00:17:17,40.98
399401,2017-09-13 00:20:51,31.97
399438,2017-09-13 04:13:32,78.97
399441,2017-09-13 05:15:38,49.97
399446,2017-09-13 06:39:22,68.98
399455,2017-09-13 12:15:04,680.33
399456,2017-09-13 08:59:55,129.98
399462,2017-09-13 09:16:19,327.32
399464,2017-09-13 10:04:28,631.82
399473,2017-09-13 09:45:09,88.98
399475,2017-09-13 10:03:47,61.55
399476,2017-09-19 13:16:00,49.98
399478,2017-09-13 10:29:37,30.98
399479,2017-09-13 10:45:42,58.96
399484,2017-09-13 10:40:30,54.98
399486,2017-09-13 10:32:22,100.78
399490,2017-09-13 11:05:05,86.98
399494,2017-09-13 11:40:45,247.79
399495,2017-09-13 11:51:56,121.78
399499,2017-09-13 11:24:20,654.17
399503,2017-09-13 14:24:48,780.33
399507,2017-09-13 11:15:02,43.98
399523,2017-09-13 11:39:59,402.81
399524,2017-09-13 11:36:56,680.33
399525,2017-09-13 11:42:10,96.98
399530,2017-09-13 11:50:39,66.98
399542,2017-09-13 12:20:10,399.79
399544,2017-09-13 12:06:33,494.58
399546,2017-09-13 12:17:17,176.77
399547,2017-09-13 12:22:09,6.98
399551,2017-09-13 12:23:38,74.98
399555,2017-09-13 12:37:13,635.81
399558,2017-09-13 12:31:29,600.33
399565,2017-09-13 12:43:56,27.98
399571,2017-09-13 12:54:31,121.78
399577,2017-12-06 14:17:39,51.99
399578,2017-09-13 13:00:09,822.59
399582,2017-09-13 13:34:23,4167.59
399591,2017-09-13 13:35:39,1255.59
399596,2017-09-13 13:46:59,30.97
399605,2017-09-13 14:17:07,175.78
399608,2017-09-13 13:59:10,155.99
399616,2017-09-13 14:23:53,284.95
399638,2017-09-13 14:57:55,41.99
399640,2017-09-13 15:10:58,9.48
399646,2017-09-13 15:41:01,16.98
399650,2017-09-13 15:57:00,113.98
399660,2017-09-13 16:34:26,119.98
399661,2017-09-13 16:28:06,450.33
399669,2017-09-13 16:54:09,83.98
399679,2017-09-13 17:06:16,339.56
399728,2017-09-18 18:25:06,780.33
399749,2017-09-19 13:57:50,34.98
399767,2017-09-13 21:16:12,67.51
399769,2017-09-13 21:30:43,900.65
399794,2017-09-18 21:35:22,86.78
399808,2017-09-14 00:22:49,836.33
399927,2017-09-14 10:15:19,1699.99
399940,2017-09-14 10:48:55,3597.59
399954,2017-09-16 22:01:11,101.98
399960,2017-09-14 11:25:16,539.33
399968,2017-09-14 11:51:22,367.32
399999,2017-09-15 14:51:23,1072.81
400005,2017-09-14 12:44:37,470.33
400024,2017-09-14 13:36:17,2190.59
400047,2017-09-14 14:37:46,627.33
400067,2017-09-14 15:20:15,249.79
400131,2017-09-14 18:04:33,73.57
400133,2017-09-19 17:38:31,132.97
400137,2017-09-17 13:48:07,64.48
400170,2017-09-14 19:43:28,360.33
400175,2017-09-14 19:58:57,909.57
400195,2017-09-17 09:16:11,165.97
400214,2017-09-14 22:22:13,403.28
400220,2017-09-14 22:34:07,367.32
400222,2017-09-15 18:00:06,2247.59
400252,2017-09-15 00:24:06,260.96
400253,2017-09-15 00:39:49,167.92
400267,2017-09-19 04:45:27,406.26
400268,2017-09-15 06:04:30,679.99
400271,2017-09-19 04:31:46,779.97
400291,2017-09-22 23:20:15,349.74
400297,2017-09-18 08:38:33,128.97
400315,2017-09-15 19:51:42,153.98
400337,2017-09-15 10:35:10,539.81
400345,2017-10-02 08:52:14,60.99
400388,2017-09-15 12:41:36,20.98
400394,2017-09-15 13:36:08,31.98
400398,2017-09-15 13:02:10,146.97
400419,2017-09-15 13:53:57,22.98
400426,2017-09-15 13:56:33,599.99
400462,2017-09-15 16:54:11,144.78
400467,2017-09-15 17:54:40,202.78
400480,2017-09-20 21:32:25,18.47
400485,2017-09-15 18:59:22,285.98
400489,2017-09-15 16:50:42,570.33
400492,2017-09-15 17:03:30,31.97
400496,2017-09-19 15:52:29,39.97
400498,2017-09-16 15:36:09,556.99
400502,2017-09-15 17:57:16,121.78
400504,2017-09-15 17:45:35,457.8
400505,2017-09-15 17:55:12,64.98
400510,2017-09-15 17:58:35,89.27
400535,2017-09-15 19:20:56,48.98
400540,2017-09-15 19:43:28,104.44
400541,2017-09-15 19:27:47,14.98
400542,2017-09-15 19:34:43,116.97
400543,2017-09-15 23:07:45,189.57
400547,2017-09-15 20:05:40,67.98
400548,2017-09-15 19:51:37,268.98
400549,2017-09-18 20:24:20,110.97
400561,2017-09-15 20:37:38,210.78
400562,2017-09-15 20:31:28,7.98
400575,2017-09-15 20:58:09,22.98
400584,2017-09-15 21:45:58,30.98
400586,2017-09-15 21:54:05,390.33
400587,2017-09-15 21:59:49,33.96
400589,2017-09-15 23:24:44,66.96
400599,2017-09-15 22:53:16,287.79
400603,2017-09-15 23:16:48,30.98
400605,2017-09-15 23:33:36,79.98
400607,2017-09-15 23:48:26,121.78
400609,2017-09-16 00:29:26,187.97
400619,2017-09-16 00:22:07,96.98
400627,2017-09-16 00:53:18,243.92
400630,2017-09-16 13:18:40,155.98
400639,2017-09-16 02:09:40,118.78
400651,2017-09-16 07:17:56,655.07
400658,2017-09-16 10:00:50,466.16
400660,2017-09-16 09:44:44,187.97
400662,2017-09-16 09:43:40,48.98
400669,2017-09-16 09:50:33,37.99
400671,2017-09-16 10:00:34,146.98
400676,2017-09-18 18:03:01,1284.39
400681,2017-09-16 11:12:33,627.33
400683,2017-09-18 12:15:10,180.56
400696,2017-09-16 12:39:41,1005.59
400697,2017-09-16 11:56:17,190.97
400701,2017-09-18 21:16:49,316.57
400703,2017-09-16 12:36:33,278.55
400719,2017-09-17 10:21:22,399.22
400746,2017-09-17 11:20:16,94.98
400749,2017-09-17 18:25:07,371.32
400754,2017-09-16 16:33:29,390.33
400756,2017-09-16 16:20:49,44.98
400768,2017-09-16 16:50:59,121.78
400770,2017-09-16 17:00:44,60.99
400771,2017-09-16 17:00:39,627.33
400776,2017-11-22 22:35:15,114.38
400777,2017-09-16 17:24:08,46.98
400791,2017-09-16 18:16:20,144.97
400798,2017-09-16 22:38:14,167.96
400801,2017-09-16 18:52:45,84.98
400809,2017-09-16 23:32:00,400.18
400811,2017-09-16 19:45:51,1233.6
400815,2017-09-16 20:01:02,102.98
400817,2017-09-16 20:26:53,2378.59
400821,2017-09-18 09:24:10,73.27
400828,2017-09-16 20:45:21,46.98
400837,2017-09-16 21:48:16,28.97
400840,2017-09-16 21:49:02,600.33
400845,2017-09-19 19:11:26,54.96
400853,2017-09-16 23:36:37,57.27
400864,2017-09-17 00:04:19,130.98
400869,2017-09-17 00:32:50,100.81
400873,2017-09-17 00:54:41,44.98
400879,2017-09-17 01:21:45,317.78
400883,2017-09-17 01:45:50,51.94
400884,2017-09-17 02:00:15,75.98
400888,2017-09-17 03:04:17,182.99
400895,2017-09-17 08:31:03,39.99
400901,2017-09-17 09:20:01,43.98
400903,2017-09-17 09:18:36,109.98
400912,2017-09-17 10:18:53,482.81
400915,2017-09-17 10:21:11,84.98
400917,2017-09-17 11:27:34,17.98
400930,2017-09-17 11:27:19,526.33
400932,2017-09-20 10:44:10,60.99
400936,2017-09-17 12:00:17,33.98
400937,2017-09-17 11:47:32,304.78
400939,2017-09-17 11:52:43,41.98
400940,2017-09-17 12:08:07,168.98
400948,2017-09-17 12:34:17,360.33
400952,2017-09-17 12:28:09,627.33
400959,2017-09-17 12:58:56,159.98
400968,2017-09-17 13:38:50,112.98
400970,2017-09-17 13:50:05,62.57
400971,2017-09-17 19:14:12,36.97
400973,2017-09-17 13:51:27,18.98
400974,2017-09-17 13:54:28,74.98
400980,2017-09-17 14:58:13,41.78
400983,2017-09-17 15:45:37,520.33
400985,2017-09-17 15:26:36,870.33
400986,2017-09-17 15:28:27,43.98
400992,2017-09-17 15:59:17,89.27
400993,2017-09-17 16:06:14,502.97
400994,2017-09-17 16:17:32,18.98
401002,2017-09-17 16:44:08,111.78
401003,2017-09-20 13:06:22,559.99
401004,2017-09-17 16:48:53,114.98
401011,2017-09-17 17:16:58,1635.59
401027,2017-09-17 18:25:45,627.33
401028,2017-09-17 18:27:15,732.81
401029,2017-09-17 18:32:04,136.98
401037,2017-09-17 19:25:49,10.98
401045,2017-09-17 20:15:34,654.32
401047,2017-09-17 20:35:37,380.58
401052,2017-09-17 20:53:03,68.97
401054,2017-09-17 20:58:46,175.98
401056,2017-09-17 21:12:12,61.57
401062,2017-09-17 21:25:35,193.98
401063,2017-09-17 21:45:35,627.33
401064,2017-09-17 22:00:41,80.98
401067,2017-09-22 01:29:47,4717.59
401071,2017-09-17 22:29:09,285.78
401072,2017-09-17 22:12:34,91.98
401074,2017-09-17 22:16:56,86.78
401078,2017-09-17 22:34:05,63.98
401087,2017-09-17 23:24:47,52.99
401096,2017-09-17 23:32:58,16.98
401097,2017-09-17 23:45:13,66.98
401116,2017-09-18 01:33:31,91.98
401126,2017-10-10 16:28:50,929.78
401136,2017-09-18 07:44:43,18.98
401138,2017-09-18 08:11:17,21.97
401141,2017-09-18 09:08:42,177.78
401146,2017-09-18 10:10:51,91.98
401156,2017-09-18 09:56:30,246.98
401158,2017-09-20 16:03:10,60.99
401162,2017-09-18 10:17:22,31.98
401166,2017-09-18 10:56:27,526.58
401172,2017-09-18 10:30:59,293.96
401173,2017-09-18 10:36:32,31.98
401176,2017-09-18 10:34:32,74.99
401182,2017-09-18 10:50:44,31.98
401185,2017-09-18 10:56:50,183.99
401188,2017-09-18 11:43:42,495.17
401193,2017-09-18 11:23:09,59.57
401198,2017-09-18 11:13:40,52.97
401201,2017-09-18 11:54:07,86.98
401212,2017-09-18 11:51:46,1005.59
401217,2017-09-18 11:57:39,143.79
401218,2017-09-18 12:09:30,106.98
401221,2017-09-18 12:15:45,29.98
401226,2017-09-18 12:23:01,610.32
401227,2017-09-18 12:23:36,240.56
401231,2017-09-18 12:28:41,972.57
401235,2017-09-18 13:22:29,627.33
401239,2017-09-18 12:39:15,143.79
401241,2017-09-18 12:38:24,779.8
401249,2017-09-18 12:59:47,46.98
401250,2017-09-18 12:53:40,164.98
401255,2017-09-18 16:41:37,1232.16
401258,2017-09-18 13:00:24,29.98
401267,2017-09-18 13:22:22,126.98
401268,2017-09-20 13:41:10,156.96
401269,2017-09-18 13:25:44,527.58
401272,2017-09-18 15:25:16,735.33
401275,2017-09-18 13:45:54,929.99
401276,2017-09-19 10:23:03,211.99
401277,2017-09-18 13:38:07,181.78
401281,2017-09-18 13:39:39,157.93
401286,2017-09-19 11:56:06,470.33
401297,2017-09-18 14:17:44,203.29
401298,2017-09-18 14:21:14,735.33
401299,2017-09-18 16:00:20,264.99
401308,2017-09-18 14:44:19,36.98
401316,2017-09-18 19:37:39,1635.59
401323,2017-09-18 15:08:14,534.57
401326,2017-09-18 15:26:34,241.98
401327,2017-09-20 14:29:35,260.57
401329,2017-09-20 15:09:23,185.99
401335,2017-09-18 15:48:10,360.57
401338,2017-09-18 16:08:25,31.98
401343,2017-09-18 16:21:10,167.98
401346,2017-09-18 16:24:44,121.78
401348,2017-09-18 17:24:47,2455.59
401351,2017-09-18 16:40:51,184.98
401355,2017-09-18 19:01:18,89.78
401373,2017-09-18 17:23:13,763.31
401374,2017-09-18 17:16:34,1665.58
401377,2017-09-18 19:07:57,37.98
401380,2017-09-18 17:33:31,46.98
401383,2017-09-18 17:44:06,45.99
401384,2017-09-18 17:49:37,74.98
401388,2017-09-19 13:40:53,684.82
401392,2017-09-18 18:04:10,106.98
401393,2017-09-18 18:09:45,380.18
401394,2017-09-19 17:37:27,300.67
401399,2017-09-18 18:08:19,470.33
401400,2017-09-19 12:16:53,33.98
401401,2017-09-18 18:08:23,999.87
401402,2017-09-18 18:10:32,165.98
401405,2017-09-18 18:12:24,177.08
401409,2017-09-18 18:20:33,113.18
401411,2017-09-18 18:22:48,46.98
401415,2017-09-18 18:27:14,120.16
401419,2017-09-18 18:28:44,44.96
401423,2017-09-18 18:24:51,79.79
401424,2017-09-18 18:25:33,32.99
401427,2017-09-18 18:46:30,2514.59
401428,2017-09-18 18:38:52,33.98
401436,2017-09-18 19:06:37,110.98
401438,2017-09-18 18:39:00,36.98
401446,2017-09-18 18:51:22,275.17
401447,2017-09-18 19:06:47,255.09
401454,2017-09-18 19:18:51,168.68
401455,2017-09-18 19:03:15,185.99
401460,2017-09-18 19:33:04,467.18
401463,2017-09-18 19:19:53,90.48
401467,2017-09-18 21:05:19,94.28
401473,2017-09-18 19:48:47,87.68
401475,2017-09-18 19:33:21,79.68
401483,2017-09-18 19:54:53,14.98
401485,2017-09-18 19:49:53,32.98
401489,2017-09-18 19:53:29,37.99
401490,2017-09-18 19:51:17,141.68
401494,2017-09-18 19:56:42,15.98
401495,2017-09-18 20:03:42,39.98
401496,2017-09-18 20:01:46,164.57
401499,2017-09-18 19:59:23,306.98
401509,2017-09-18 20:34:39,74.28
401512,2017-09-18 20:40:13,132.08
401517,2017-09-18 20:53:10,36.98
401518,2017-09-18 20:48:14,52.98
401523,2017-09-18 21:01:19,175.98
401524,2017-09-18 21:46:11,257.05
401525,2017-09-18 20:58:59,89.98
401528,2017-09-20 11:48:17,2186.57
401538,2017-09-18 21:42:11,44.96
401544,2017-09-19 00:10:28,55.98
401545,2017-09-18 22:15:07,3217.58
401546,2017-09-18 22:06:07,68.98
401551,2017-10-02 22:54:48,170.58
401556,2017-09-18 22:28:41,292.57
401557,2017-09-18 22:22:47,44.98
401565,2017-09-18 22:49:47,1005.59
401580,2017-09-18 23:17:36,36.88
401584,2017-09-18 23:19:21,304.78
401585,2017-09-18 23:22:36,20.98
401589,2017-09-21 11:28:00,10.98
401592,2017-09-18 23:31:10,96.98
401594,2017-09-18 23:46:03,73.28
401603,2017-09-18 23:54:19,284.78
401609,2017-09-19 00:09:52,34.98
401613,2017-09-19 00:24:35,696.99
401614,2017-09-19 00:22:12,183.99
401626,2017-09-19 13:17:57,38.99
401642,2017-09-19 04:20:54,679.99
401646,2017-09-19 06:46:45,88.27
401651,2017-09-19 07:13:17,29.98
401668,2017-09-19 10:33:29,2133.59
401672,2017-09-19 08:31:31,74.98
401677,2017-09-19 08:46:10,323.76
401682,2017-09-19 10:36:49,309.99
401688,2017-09-19 10:00:25,101.48
401690,2017-09-19 09:36:59,699.18
401692,2017-09-19 09:34:38,91.58
401696,2017-09-19 09:33:04,290.69
401706,2017-09-19 10:06:00,89.98
401707,2017-09-19 13:17:14,469.89
401711,2017-09-19 10:04:20,132.57
401713,2017-09-19 10:08:09,47.98
401721,2017-09-19 10:44:27,815.99
401727,2017-09-19 11:07:03,39.98
401729,2017-09-19 10:59:31,89.78
401732,2017-09-20 12:20:47,144.56
401735,2017-09-19 10:59:05,275.17
401743,2017-09-19 13:10:46,141.79
401747,2017-09-19 11:22:56,301.84
401751,2017-09-19 11:22:35,245.79
401753,2017-09-19 11:26:00,54.48
401757,2017-09-19 11:32:07,680.33
401758,2017-09-19 11:40:01,62.78
401759,2017-09-19 11:39:06,309.99
401768,2017-09-19 12:04:21,73.98
401769,2017-09-19 12:09:29,671.79
401772,2017-09-19 12:05:28,71.58
401775,2017-09-19 12:11:45,91.98
401778,2017-09-19 12:35:04,641.17
401784,2017-09-19 12:31:20,182.99
401789,2017-09-19 12:50:03,253.87
401791,2017-09-19 12:36:15,36.97
401794,2017-09-19 12:37:41,1235.58
401797,2017-09-19 12:49:58,89.98
401804,2017-09-20 13:17:40,235.53
401805,2017-09-19 13:17:12,542.79
401806,2017-09-19 13:11:51,9.98
401811,2017-09-19 13:30:52,36.98
401814,2017-09-19 13:33:04,106.98
401816,2017-09-19 13:39:37,306.93
401817,2017-09-19 13:51:35,114.78
401821,2017-09-19 14:01:24,82.58
401824,2017-09-19 13:58:52,34.98
401828,2017-09-19 13:59:51,110.98
401830,2017-09-19 14:34:18,34.98
401833,2017-09-19 17:19:05,227.46
401841,2017-09-19 17:51:37,272.27
401847,2017-09-19 14:42:11,2259.99
401850,2017-09-19 14:49:13,2445.83
401852,2017-09-19 14:43:07,23.98
401854,2017-09-20 13:33:25,471.9
401855,2017-09-19 14:53:17,24.98
401857,2017-09-19 15:01:04,541.81
401865,2017-09-19 15:23:40,390.33
401870,2017-09-19 16:12:24,243.27
401871,2017-09-19 15:52:51,141.68
401872,2017-09-19 15:54:30,671.79
401879,2017-09-19 16:33:36,183.78
401883,2017-09-19 16:36:43,33.97
401884,2017-09-19 16:44:05,96.98
401885,2017-09-19 16:38:10,103.98
401891,2017-09-19 16:49:22,252.86
401892,2017-09-19 17:15:04,142.68
401908,2017-09-19 17:26:07,2455.59
401911,2017-09-19 17:28:35,76.98
401913,2017-09-19 23:58:14,144.68
401914,2017-09-19 17:30:31,141.08
401915,2017-09-19 17:53:10,113.98
401916,2017-09-19 17:43:08,76.98
401919,2017-09-19 17:51:44,181.78
401931,2017-09-19 21:24:13,1645.58
401939,2017-09-19 18:32:59,1635.59
401941,2017-09-19 18:13:43,42.08
401948,2017-09-19 18:25:01,582.79
401953,2017-09-19 18:42:37,358.57
401954,2017-09-19 18:49:15,29.99
401957,2017-09-19 19:07:25,87.68
401962,2017-09-20 09:12:44,1507.85
401968,2017-09-19 21:00:17,627.33
401969,2017-09-19 19:34:54,204.98
401972,2017-09-20 12:07:31,141.68
401974,2017-09-19 19:53:58,367.32
401975,2017-09-19 19:53:09,46.98
401976,2017-09-19 20:06:15,310.08
401977,2017-10-30 10:39:29,56.0
401989,2017-09-19 20:35:43,15.98
401993,2017-09-19 20:57:13,301.66
401995,2017-09-19 20:48:21,30.98
402004,2017-09-19 23:30:46,70.88
402009,2017-09-19 21:36:49,79.98
402010,2017-09-19 21:40:07,139.97
402011,2017-09-19 21:49:04,1536.66
402015,2017-09-19 22:01:52,3323.38
402018,2017-09-19 21:58:12,470.33
402020,2017-09-19 22:07:07,86.98
402026,2017-09-19 22:48:58,23.98
402027,2017-09-19 22:32:06,1255.59
402033,2017-09-19 23:04:22,73.28
402034,2017-09-19 22:38:38,100.98
402042,2017-09-19 22:56:24,168.68
402043,2017-12-23 13:36:13,72.05
402044,2017-09-21 12:26:15,360.33
402047,2017-09-19 23:14:54,90.68
402052,2017-09-19 23:14:09,13.98
402059,2017-09-19 23:28:06,121.98
402062,2017-09-19 23:34:54,235.58
402067,2017-09-19 23:47:35,2135.59
402069,2017-09-19 23:55:05,69.98
402072,2017-09-20 00:04:32,12.98
402073,2017-09-23 10:25:08,749.33
402077,2017-09-20 00:16:43,81.68
402081,2017-09-20 00:22:45,36.98
402094,2017-09-20 01:28:07,24.98
402096,2017-09-20 01:38:11,29.98
402106,2017-09-20 04:33:08,150.96
402109,2017-09-20 06:38:46,98.48
402110,2017-09-20 06:48:47,36.98
402113,2017-09-22 07:27:10,1005.59
402120,2017-09-20 09:25:01,47.98
402129,2017-09-20 09:35:50,37.32
402130,2017-09-20 09:43:44,902.81
402134,2017-09-20 20:55:48,73.58
402135,2017-09-20 19:39:05,2011.19
402140,2017-09-20 10:04:00,1505.59
402153,2017-09-20 10:36:04,259.14
402158,2017-09-20 10:53:17,370.96
402161,2017-09-20 11:02:29,130.08
402162,2017-09-20 11:01:15,48.97
402163,2017-09-20 11:03:53,136.98
402164,2017-09-20 11:26:07,306.98
402165,2017-11-26 12:22:43,198.63
402167,2017-09-20 11:16:05,440.38
402173,2017-09-20 11:43:57,153.99
402176,2017-09-20 11:41:56,78.68
402179,2017-09-20 11:41:53,138.57
402180,2017-09-25 18:37:47,276.55
402184,2017-09-20 12:46:32,161.57
402189,2017-09-20 12:04:33,185.99
402191,2017-09-20 12:07:04,128.57
402192,2017-09-27 11:47:28,305.09
402193,2017-09-20 19:21:42,87.68
402195,2017-09-20 12:37:43,132.97
402196,2017-09-20 12:11:26,16.98
402200,2017-09-26 09:36:31,154.95
402207,2017-09-20 12:33:03,44.98
402212,2017-09-20 12:48:20,164.57
402214,2017-09-20 14:08:43,126.36
402219,2017-09-20 13:12:45,96.98
402221,2017-09-20 13:13:08,42.78
402226,2017-09-20 13:03:01,146.98
402236,2017-09-20 15:48:43,242.78
402238,2017-09-20 13:25:31,1233.33
402240,2017-09-20 13:31:24,1435.59
402241,2017-09-20 13:47:20,708.57
402243,2017-09-20 13:38:09,175.98
402244,2017-09-20 13:57:36,155.57
402246,2017-09-20 13:45:01,861.18
402253,2017-09-20 13:59:42,76.98
402256,2017-09-20 14:07:21,185.99
402258,2017-09-20 14:10:07,169.98
402260,2017-09-20 14:08:36,627.33
402263,2017-09-20 14:26:09,283.28
402268,2017-09-20 15:14:28,34.98
402272,2017-09-20 14:59:32,48.08
402278,2017-09-20 15:24:16,19.98
402280,2017-09-20 15:31:10,19.27
402289,2017-09-20 16:43:58,83.99
402293,2017-09-20 16:01:34,211.56
402295,2017-09-20 15:53:21,133.98
402302,2017-09-20 17:43:33,65.28
402305,2017-09-20 16:41:06,870.33
402315,2017-09-20 17:12:01,52.99
402322,2017-09-20 17:18:29,361.37
402323,2017-09-20 17:12:56,76.98
402327,2017-09-20 17:22:57,129.08
402329,2017-09-20 17:22:46,139.57
402333,2017-09-20 17:24:20,54.98
402334,2017-09-20 17:32:30,627.33
402335,2017-09-20 17:30:03,39.98
402338,2017-09-20 17:38:04,42.78
402343,2017-09-20 17:50:17,155.99
402348,2017-09-20 17:55:05,66.98
402354,2017-09-25 11:48:25,303.98
402356,2017-09-20 18:15:36,2371.59
402364,2017-09-20 18:20:58,185.99
402370,2017-09-20 18:31:22,316.98
402371,2017-09-20 18:35:13,43.98
402372,2017-09-20 18:41:21,181.57
402381,2017-09-20 19:24:29,200.48
402382,2017-09-20 19:26:10,86.98
402385,2017-09-27 16:13:58,26.98
402387,2017-09-20 19:32:12,165.58
402390,2017-09-20 19:40:49,414.99
402392,2017-09-20 19:55:24,225.57
402393,2017-09-20 20:16:43,317.14
402394,2017-09-20 20:22:35,76.28
402402,2017-09-20 20:59:27,201.56
402404,2017-09-20 20:55:07,3853.59
402406,2017-09-20 20:30:41,98.48
402411,2017-09-20 20:59:21,3353.78
402412,2017-09-20 20:58:13,78.68
402415,2017-09-20 22:49:42,15.98
402418,2017-09-20 21:14:52,83.78
402419,2017-09-20 23:16:33,56.98
402422,2017-09-20 21:29:07,95.97
402423,2017-09-20 21:34:03,28.98
402443,2017-09-20 22:21:55,1434.59
402491,2017-09-25 23:41:59,43.97
402493,2017-09-20 23:17:40,559.99
402496,2017-09-22 00:04:15,60.99
402501,2017-09-25 18:07:45,175.98
402502,2017-09-20 23:51:41,763.14
402508,2017-09-20 23:43:51,836.33
402513,2017-09-21 13:05:38,143.8
402515,2017-09-21 02:30:47,14.98
402523,2017-09-21 00:37:03,49.98
402524,2017-09-22 00:42:02,33.98
402526,2017-09-21 01:00:02,273.99
402529,2017-09-21 00:50:38,949.0
402546,2017-09-21 02:24:08,1030.37
402549,2017-09-21 02:24:28,33.98
402554,2017-09-26 13:28:35,283.79
402559,2017-09-21 04:33:58,978.56
402564,2017-09-21 06:28:43,29.98
402604,2017-09-21 10:21:29,649.32
402607,2017-09-21 12:07:57,4859.57
402611,2017-09-21 10:35:20,117.57
402613,2017-09-21 10:40:33,767.11
402614,2017-09-21 10:40:45,316.98
402615,2017-09-21 10:42:52,608.18
402621,2017-09-21 13:57:20,420.56
402626,2017-09-27 18:52:27,12.98
402639,2017-09-21 11:34:59,181.78
402651,2017-09-21 11:45:51,1069.17
402658,2017-09-21 11:59:36,31.98
402659,2017-09-21 11:59:55,84.97
402666,2017-09-21 17:20:45,870.33
402675,2017-09-21 12:28:09,231.57
402676,2017-09-21 12:37:53,246.98
402687,2017-09-21 12:55:42,91.98
402688,2017-09-21 13:07:37,43.98
402692,2017-09-21 12:57:52,482.81
402694,2017-09-21 13:16:22,3418.55
402708,2017-09-21 13:13:26,604.18
402711,2017-09-21 13:17:32,42.98
402714,2017-09-21 13:35:37,245.79
402717,2017-09-21 13:35:13,221.74
402720,2017-09-21 15:04:41,3905.59
402721,2017-09-21 13:44:13,1176.48
402737,2017-09-21 14:12:37,122.78
402739,2017-09-21 14:17:11,114.98
402746,2017-10-13 22:46:39,807.33
402751,2017-09-21 14:54:44,91.98
402753,2017-09-26 17:23:37,304.98
402760,2017-09-21 15:08:35,21.98
402772,2017-09-21 15:39:13,83.98
